Id,Manufacturer,Model,Prod. year,Color,Engine volume,Mileage,Price
14939,HYUNDAI,Elantra,2014,Blue,1.8,102000.0,9408
14940,HYUNDAI,Sonata,2010,White,2.0,112484.0,7222
14942,HONDA,FIT,2013,Silver,1.5,118232.0,862
14943,TOYOTA,Prius,2008,Silver,1.5,156000.0,12544
14944,TOYOTA,Camry,2014,Black,2.5,0.0,862
14947,OPEL,Astra,1996,White,1.6,220000.0,3607
14948,TOYOTA,Prius,2012,White,1.8,418667.0,314
14949,TOYOTA,Prius,2009,Blue,1.5,124839.0,11290
14950,TOYOTA,Aqua,2016,Black,1.5,34465.0,38822
14951,TOYOTA,Prius,2011,Grey,1.8,246480.0,1019
14953,TOYOTA,Prius,2005,White,1.5,999999.0,10976
14954,SSANGYONG,REXTON,2013,White,2.0,110190.0,35043
14956,TOYOTA,Camry,2012,Silver,2.5,214098.0,3293
14957,HYUNDAI,Elantra,2013,Black,1.6,80819.0,25591
14959,HYUNDAI,H1,2016,Silver,2.5,90000.0,35403
14960,TOYOTA,Prius,2008,Red,1.5,135000.0,11290
14961,CHEVROLET,Captiva,2012,Black,2.0,341928.0,25744
14965,HONDA,FIT,2002,Grey,1.3,170000.0,40
14966,LEXUS,GX 460,2014,Silver,4.6,200402.0,941
14967,TOYOTA,Aqua,2012,Silver,1.5,88000.0,8938
14968,LEXUS,GX 460,2012,Black,4.6,255406.0,12858
14969,LEXUS,GX 470,2014,Black,4.6,146218.0,17562
14970,HONDA,Civic,2014,Brown,1.8,111149.0,4234
14971,HYUNDAI,Santa FE,2011,Black,2.0,104958.0,28830
14972,HYUNDAI,H1,2015,White,2.5,127027.0,35269
14974,FORD,Transit,2008,Yellow,2.2,107000.0,15524
14975,LEXUS,RX 450,2015,Black,3.5,143619.0,13956
14976,KIA,Optima,2017,White,2.4,30000.0,34497
14977,HYUNDAI,Elantra,2017,White,2.0,70795.0,15994
14978,HYUNDAI,Elantra,2010,Silver,1.6,115783.0,13658
14979,BMW,X5,2003,Blue,4.6,58000.0,17249
14980,TOYOTA,Prius,2010,White,1.8,383528.0,16935
14981,HYUNDAI,Tucson,2012,Grey,2.4,128000.0,25089
14982,TOYOTA,Prius,2011,Silver,1.8,320064.0,1646
14983,TOYOTA,Aqua,2013,Black,1.5,109000.0,13799
14987,FORD,Transit,1996,White,2.5,230000.0,17249
14989,FORD,Fusion,2013,White,2.0,91000.0,13328
14992,HYUNDAI,Tucson,2015,Silver,2.0,111589.0,37125
14996,LEXUS,RX 450,2010,Silver,3.5,382746.0,314
14999,SSANGYONG,REXTON,2015,Grey,2.0,49253.0,53580
15002,TOYOTA,Camry,2008,Silver,2.4,192785.0,18817
15003,TOYOTA,Camry,2012,White,3.5,132826.0,16621
15004,HYUNDAI,Sonata,2015,Black,2.4,65000.0,20698
15007,FORD,Fusion,2013,White,2.0,75656.0,470
15008,HONDA,Insight,2014,Grey,1.3,149970.0,2274
15009,NISSAN,Juke,2012,White,1.6,136712.0,470
15010,OPEL,Astra,2008,Grey,1.7,111111.0,11290
15011,OPEL,Astra,2005,Red,1.7,187000.0,15681
15013,NISSAN,Juke,2012,White,1.6,61018.0,314
15015,FORD,Escape,2009,Black,2.5,196682.0,188
15016,TOYOTA,Prius,2008,Silver,1.5,165000.0,11290
15017,HYUNDAI,Sonata,2012,Black,2.4,93816.0,282
15018,HYUNDAI,Elantra,2015,Grey,1.6,38914.0,27065
15019,NISSAN,Juke,2014,Grey,1.6,28460.0,23207
15020,HYUNDAI,Sonata,2011,Black,2.4,108826.0,188
15021,SSANGYONG,REXTON,2013,Brown,2.0,152739.0,32045
15024,KIA,Optima,2012,Black,2.0,142400.0,21953
15025,CHEVROLET,Volt,2017,Blue,1.5,102379.0,1019
15027,HYUNDAI,H1,2011,Silver,2.5,52686.0,18669
15028,MERCEDES-BENZ,E 350,2008,Black,3.5,122874.0,706
15029,CHEVROLET,Cruze,2015,Black,1.4,20800.0,15681
15033,HYUNDAI,Elantra,2011,Silver,1.6,104860.0,20297
15034,MERCEDES-BENZ,ML 350,2012,Grey,3.0,145227.0,157
15035,BMW,X5,2010,Black,3.0,265210.0,1882
15036,HYUNDAI,H1,2016,Silver,2.5,119552.0,38737
15039,HYUNDAI,Elantra,2016,Black,2.0,67200.0,23521
15041,TOYOTA,Camry,2014,Green,2.5,128739.0,2274
15042,TOYOTA,Prius,2014,Grey,1.8,107200.0,21326
15043,HYUNDAI,H1,2018,Grey,2.5,71689.0,46919
15044,TOYOTA,Camry,2012,White,2.5,159379.0,3136
15047,CHEVROLET,Cruze,2013,White,1.4,184000.0,14113
15048,BMW,X5,2014,White,3.0,103000.0,100355
15049,BMW,X5,2015,White,3.0,204461.0,15994
15050,BMW,X5,2008,Black,3.0,121121.0,110
15051,BMW,X5,2000,Silver,4.4,200000.0,6899
15053,HYUNDAI,Genesis,2010,Black,2.0,125126.0,10349
15054,HYUNDAI,Sonata,2015,White,1.7,20796.0,19598
15055,HONDA,Insight,2010,Silver,1.3,189571.0,706
15056,TOYOTA,RAV 4,2015,White,2.5,71104.0,46728
15057,HYUNDAI,Sonata,2011,Silver,2.4,0.0,392
15058,CHEVROLET,Captiva,2015,Silver,2.2,69010.0,26613
15060,HYUNDAI,Elantra,2008,Silver,1.6,134592.0,12849
15061,CHEVROLET,Cruze,2017,Black,1.4,35314.0,314
15062,CHEVROLET,Cruze,2015,Silver,1.4,60800.0,21953
15064,HYUNDAI,Sonata,2016,Silver,2.0,284490.0,15681
15068,HYUNDAI,H1,2011,Blue,2.5,85226.0,13454
15071,FORD,Transit,2003,Red,2.0,0.0,9722
15072,MERCEDES-BENZ,E 350,2008,Black,3.5,494317.0,4547
15073,FORD,Escape,2008,Grey,0.4,209843.0,188
15075,CHEVROLET,Cruze,2011,Red,2.0,57857.0,8624
15077,LEXUS,GX 460,2012,Black,4.6,229334.0,33243
15082,CHEVROLET,Orlando,2014,White,2.0,180224.0,21181
15084,HYUNDAI,Santa FE,2020,Grey,2.0,21844.0,73313
15085,BMW,X5,2002,Silver,3.0,244800.0,7840
15086,OPEL,Astra,1999,Black,1.6,220000.0,8154
15087,MERCEDES-BENZ,ML 350,2004,Silver,3.5,170000.0,15681
15088,TOYOTA,Aqua,2013,Silver,1.5,208533.0,10202
15091,HONDA,Civic,2017,White,2.0,5000.0,51191
15092,FORD,Fusion,2013,White,2.0,320554.0,4077
15093,HONDA,Civic,2017,Blue,1.5,19217.0,73131
15094,HYUNDAI,Sonata,2010,Black,2.0,209254.0,16599
15095,MERCEDES-BENZ,ML 350,2012,Black,4.6,180659.0,1725
15098,TOYOTA,Camry,2014,Silver,2.5,104686.0,18817
15101,TOYOTA,Camry,2013,Black,2.5,190549.0,5018
15102,TOYOTA,Aqua,2013,Orange,1.5,103017.0,16900
15103,TOYOTA,Camry,2012,White,2.5,84000.0,21012
15104,HYUNDAI,Elantra,2014,White,1.6,106724.0,25889
15106,TOYOTA,Camry,2012,White,2.5,90000.0,21326
15107,BMW,X5,2014,White,3.0,230942.0,13799
15109,HYUNDAI,Elantra,2015,White,1.6,100247.0,27654
15110,TOYOTA,Aqua,2013,Blue,1.5,113400.0,13946
15113,TOYOTA,RAV 4,2017,White,2.5,28800.0,43905
15115,BMW,X5,2011,Grey,3.0,207544.0,314
15117,MERCEDES-BENZ,E 350,2013,Grey,3.5,107800.0,5802
15119,HONDA,FIT,2004,Silver,1.3,198000.0,7213
15120,BMW,X5,2014,Grey,3.0,145474.0,784
15121,CHEVROLET,Captiva,2014,White,2.2,120309.0,29087
15122,HYUNDAI,Elantra,2012,Grey,1.6,180000.0,19121
15123,HYUNDAI,Sonata,2015,Orange,2.0,271695.0,9722
15126,HYUNDAI,Sonata,2016,Orange,2.0,354569.0,10036
15127,HYUNDAI,Santa FE,2018,Black,2.0,66790.0,57902
15129,TOYOTA,Prius,2011,White,1.8,100000.0,18503
15132,MERCEDES-BENZ,ML 350,2008,Black,3.5,366869.0,3763
15133,HYUNDAI,Elantra,2010,Silver,1.6,112417.0,14069
15134,HONDA,Civic,2013,White,1.5,144872.0,8311
15135,LEXUS,CT 200h,2013,Black,1.8,188194.0,1725
15137,KIA,Optima,2013,Black,2.4,146000.0,17876
15138,FORD,Escape,2012,Blue,2.5,95349.0,784
15140,OPEL,Astra,2001,White,1.7,11111.0,6899
15141,FORD,Transit,2003,White,2.0,330000.0,7840
15142,TOYOTA,Camry,2014,White,2.5,130478.0,862
15144,HYUNDAI,Santa FE,2014,White,2.0,172137.0,33243
15146,TOYOTA,Prius,2020,White,1.8,13000.0,18503
15147,FORD,Transit,2000,White,2.4,0.0,12544
15149,TOYOTA,Aqua,2014,White,1.5,133000.0,11450
15150,TOYOTA,Prius,2010,Silver,1.8,239179.0,12000
15152,HYUNDAI,Sonata,2011,Silver,2.4,0.0,392
15153,BMW,X5,2004,Black,3.0,155087.0,21953
15155,HYUNDAI,Elantra,2012,Black,1.8,204000.0,11290
15158,LEXUS,RX 450,2013,White,3.5,138038.0,1019
15160,HYUNDAI,H1,2010,Black,2.5,77102.0,16778
15161,SSANGYONG,Actyon,2018,White,1.6,22918.0,45928
15162,FORD,Fusion,2009,Silver,2.5,312000.0,15367
15164,SUBARU,Forester,2005,White,2.0,137000.0,12231
15166,HYUNDAI,Elantra,2011,White,1.6,141881.0,17942
15167,VOLKSWAGEN,Jetta,2014,White,1.8,96000.0,17249
15169,HYUNDAI,Sonata,2010,Grey,2.0,173856.0,17158
15170,HONDA,Insight,2010,Blue,1.3,145600.0,12858
15171,CHEVROLET,Cruze,2019,White,1.4,17600.0,470
15172,BMW,X5,2012,White,3.0,274098.0,7213
15173,TOYOTA,Highlander,2008,Grey,3.3,277405.0,627
15177,HYUNDAI,Sonata,2015,Silver,2.0,51865.0,14113
15179,SSANGYONG,REXTON,2016,Black,2.2,110170.0,47989
15180,CHEVROLET,Cruze,2016,Brown,1.4,61760.0,19444
15181,CHEVROLET,Cruze,2011,Blue,1.8,98580.0,14113
15182,HONDA,FIT,2010,White,1.3,155000.0,12000
15185,TOYOTA,Prius C,2012,White,1.5,99922.0,18503
15187,TOYOTA,Camry,2018,White,2.5,43381.0,63850
15188,HYUNDAI,Elantra,2013,Silver,1.6,223849.0,14454
15189,TOYOTA,Camry,2014,Black,2.5,179381.0,11133
15190,TOYOTA,RAV 4,2017,Blue,2.5,28000.0,40142
15191,HYUNDAI,Elantra,2010,Silver,1.6,85576.0,17885
15192,MERCEDES-BENZ,E 350,2011,Silver,3.5,119379.0,16621
15196,SUBARU,Forester,2006,White,2.0,150000.0,11917
15197,KIA,Optima,2013,Black,2.4,156800.0,21953
15198,HYUNDAI,Elantra,2018,Grey,2.0,22016.0,46534
15199,MERCEDES-BENZ,ML 350,2012,White,3.5,140600.0,46728
15200,MERCEDES-BENZ,E 350,2012,Black,3.0,171221.0,9252
15201,CHEVROLET,Orlando,2012,Grey,2.0,201892.0,15125
15202,HYUNDAI,Genesis,2010,White,2.0,111849.0,11099
15203,HYUNDAI,Elantra,2015,Golden,1.8,115200.0,17876
15204,HYUNDAI,Santa FE,2013,Silver,2.0,171755.0,36827
15206,HYUNDAI,Tucson,2010,Grey,2.0,51227.0,19924
15209,TOYOTA,Aqua,2012,Silver,1.5,31770.0,19579
15211,TOYOTA,Prius,2008,Red,1.8,184000.0,13172
15215,MERCEDES-BENZ,E 350,2009,Black,3.5,109139.0,5018
15216,HYUNDAI,Sonata,2015,Silver,2.0,86280.0,10349
15219,TOYOTA,Camry,2019,Black,2.5,9626.0,3450
15220,FORD,Transit,2008,Blue,2.2,220000.0,10976
15221,CHEVROLET,Volt,2011,Carnelian red,1.4,360000.0,15367
15222,TOYOTA,Prius,2013,White,1.8,169301.0,157
15223,HYUNDAI,Sonata,2017,Grey,2.0,15470.0,47989
15225,HYUNDAI,Elantra,2012,Black,1.8,0.0,2352
15227,HYUNDAI,Sonata,2013,Grey,2.4,56000.0,23521
15229,FORD,Fusion,2015,Black,2.0,88795.0,2587
15230,HYUNDAI,Sonata,2015,Brown,2.4,110000.0,20385
15231,TOYOTA,Aqua,2012,Grey,1.5,65000.0,10663
15232,VOLKSWAGEN,Jetta,2002,Silver,1.8,215000.0,6586
15235,HYUNDAI,Genesis,2011,Black,2.0,134000.0,21442
15236,TOYOTA,Prius,2014,White,1.8,110112.0,392
15238,FORD,Escape,2008,Black,0.4,451117.0,549
15241,TOYOTA,Prius,2010,White,1.8,280000.0,18503
15243,FORD,Escape,2012,Blue,2.5,95349.0,784
15245,HYUNDAI,Santa FE,2020,White,2.2,8803.0,96915
15246,HYUNDAI,Elantra,2014,Blue,1.8,105000.0,15681
15249,TOYOTA,Prius,2008,Silver,1.6,0.0,13172
15250,HYUNDAI,Santa FE,2016,White,2.0,120923.0,44890
15253,TOYOTA,Camry,2011,Grey,2.5,105632.0,20385
15254,MERCEDES-BENZ,ML 350,2013,White,3.5,192533.0,5175
15255,TOYOTA,Prius C,2015,Grey,1.5,43000.0,17876
15256,SSANGYONG,Actyon,2018,White,1.6,45494.0,42692
15257,HYUNDAI,Sonata,2014,Black,2.4,89600.0,26657
15258,HYUNDAI,Elantra,2016,Grey,2.0,33000.0,29793
15260,CHEVROLET,Volt,2014,Black,1.4,110958.0,220
15261,TOYOTA,Camry,2012,Golden,2.5,82000.0,24775
15263,SUBARU,Forester,2013,Green,2.5,240000.0,18189
15264,CHEVROLET,Cruze,2010,White,1.6,91500.0,5175
15265,HYUNDAI,Sonata,2014,Silver,2.0,291437.0,11604
15268,HYUNDAI,Elantra,2017,Grey,2.0,284251.0,94
15270,HYUNDAI,Sonata,2014,White,2.0,564538.0,10349
15271,LEXUS,CT 200h,2015,Grey,1.8,115347.0,392
15272,KIA,Optima,2014,Black,2.4,77000.0,100
15273,LEXUS,GX 470,2003,Black,4.7,204000.0,31361
15274,FORD,Fusion,2015,Green,2.0,100747.0,15367
15276,HYUNDAI,H1,2018,Silver,2.5,45535.0,45436
15277,TOYOTA,Aqua,2013,Black,1.5,123700.0,15530
15278,TOYOTA,Prius,2012,Grey,1.8,136000.0,24462
15279,HONDA,FIT,2003,Blue,1.3,175000.0,94
15281,HONDA,FIT,2005,Yellow,1.3,67000.0,5645
15282,NISSAN,Juke,2013,White,1.6,74954.0,22580
15284,BMW,X5,2005,Silver,3.0,200000.0,24775
15285,HYUNDAI,H1,2016,Grey,2.5,110846.0,44843
15286,FORD,Fusion,2017,Black,2.0,79578.0,2822
15288,TOYOTA,Camry,2014,Black,2.5,398069.0,1098
15290,TOYOTA,RAV 4,2013,Grey,2.5,193960.0,5018
15292,TOYOTA,Prius,2009,Green,1.8,111111.0,14113
15293,HYUNDAI,H1,2011,Silver,2.5,242251.0,18647
15294,HYUNDAI,Elantra,2013,Black,1.8,16000.0,18189
15297,HYUNDAI,Sonata,2015,White,2.0,43514.0,9418
15300,LEXUS,GX 460,2017,White,4.6,69918.0,470
15302,LEXUS,GX 460,2017,White,4.6,0.0,110
15303,HONDA,Civic,2017,Black,2.0,23229.0,52520
15304,SSANGYONG,Actyon,2017,Blue,1.6,50518.0,40092
15305,BMW,X5,2012,Black,3.0,229966.0,10820
15306,MERCEDES-BENZ,E 350,2011,White,3.0,273186.0,9879
15307,FORD,Transit,2003,Silver,2.0,266000.0,13172
15308,KIA,Optima,2013,White,2.4,141452.0,17249
15310,FORD,Fusion,2015,Black,2.0,0.0,470
15314,BMW,X5,2013,Black,3.0,137802.0,1019
15315,HYUNDAI,Elantra,2011,White,1.6,158000.0,18798
15316,FORD,Escape,2011,Black,3.0,145000.0,11604
15317,SUBARU,Forester,2012,Sky blue,2.5,217000.0,15053
15318,HYUNDAI,Elantra,2013,Silver,1.8,27000.0,17876
15320,MERCEDES-BENZ,E 350,2014,Grey,5.5,101424.0,32302
15321,SSANGYONG,REXTON,2009,Silver,2.7,160584.0,21357
15324,HONDA,FIT,2017,Blue,1.5,31000.0,59313
15326,TOYOTA,Camry,2012,Grey,2.5,126700.0,21326
15327,HYUNDAI,Santa FE,2016,White,2.0,121121.0,44523
15331,TOYOTA,Camry,2012,Grey,2.5,160000.0,27598
15337,HONDA,FIT,2015,Black,1.5,35624.0,26644
15338,HYUNDAI,Sonata,2016,Silver,2.0,291105.0,15681
15339,HONDA,Insight,2010,Black,1.3,209000.0,11604
15340,TOYOTA,Prius,2013,White,1.8,67700.0,22894
15342,TOYOTA,Prius,2013,Silver,1.8,97000.0,19757
15344,VOLKSWAGEN,Jetta,2015,Grey,1.4,130037.0,1411
15346,SUBARU,Forester,2014,White,2.0,72613.0,549
15348,FORD,Transit,1999,Blue,2.5,400000.0,12231
15350,HYUNDAI,Elantra,2015,Blue,1.8,94561.0,16308
15355,TOYOTA,Aqua,2015,Silver,1.5,166845.0,9060
15357,BMW,X5,2004,Black,3.0,300000.0,17249
15360,HONDA,FIT,2006,Silver,1.3,0.0,30
15361,MERCEDES-BENZ,ML 350,2008,Silver,3.0,213998.0,282
15365,HYUNDAI,Santa FE,2016,Blue,2.0,163401.0,41221
15370,MERCEDES-BENZ,E 350,2012,Black,3.5,240987.0,1646
15371,LEXUS,RX 450,2010,Grey,3.5,315270.0,2509
15372,HYUNDAI,Tucson,2010,Brown,2.0,89043.0,28532
15373,FORD,Fusion,2014,Black,2.0,27700.0,14113
15374,CHEVROLET,Cruze,2010,White,1.8,50221.0,6743
15375,CHEVROLET,Lacetti,2009,Grey,1.6,111770.0,13150
15377,HONDA,Civic,2018,White,2.0,27176.0,59834
15378,HYUNDAI,Sonata,2013,White,2.0,31381.0,15367
15379,HONDA,Civic,2018,Grey,1.5,13048.0,59837
15382,HYUNDAI,H1,2016,Black,2.5,79911.0,40889
15383,HYUNDAI,Sonata,2014,Silver,2.0,720227.0,10036
15385,HYUNDAI,Tucson,2010,Silver,2.0,130339.0,7213
15386,HONDA,FIT,2014,Blue,1.5,165000.0,14950
15387,HYUNDAI,Santa FE,2017,Blue,2.2,8088.0,67354
15390,FORD,Fusion,2016,White,2.0,82296.0,5645
15391,HYUNDAI,Elantra,2009,Silver,1.6,79355.0,12287
15392,HYUNDAI,Sonata,2015,Orange,2.0,537500.0,5175
15393,TOYOTA,Prius,2008,Blue,2.0,2147483647.0,15681
15394,VOLKSWAGEN,Passat,2017,Grey,1.8,49800.0,34497
15395,TOYOTA,Prius,2014,White,1.8,48000.0,70
15397,HYUNDAI,Elantra,2013,Grey,1.8,96584.0,15681
15398,BMW,X5,2012,White,3.0,274098.0,7213
15400,HYUNDAI,Elantra,2012,Silver,1.6,70196.0,27065
15401,TOYOTA,Prius,2008,Black,1.5,100000.0,70
15402,HYUNDAI,Elantra,2016,Silver,1.6,28332.0,18503
15403,FORD,Escape,2008,Grey,0.4,209843.0,188
15404,TOYOTA,Camry,2013,Black,2.5,88000.0,21639
15409,OPEL,Astra,1998,Silver,1.6,0.0,5018
15410,FORD,Transit,2014,White,2.2,168000.0,15681
15414,CHEVROLET,Captiva,2007,Silver,2.0,72816.0,5802
15415,HYUNDAI,Sonata,2016,White,2.0,240573.0,16308
15417,HYUNDAI,Tucson,2019,Silver,2.0,6109.0,61894
15418,HYUNDAI,H1,2010,Yellow,2.5,71517.0,7317
15419,CHEVROLET,Cruze,2013,Black,1.8,122555.0,16041
15422,KIA,Optima,2012,Black,2.4,155200.0,16300
15424,FORD,Escape,2012,Blue,2.5,95349.0,784
15425,TOYOTA,Prius,2013,White,1.8,114526.0,392
15426,HYUNDAI,H1,2014,Grey,2.5,105461.0,36899
15427,TOYOTA,Prius C,2017,Blue,1.5,26724.0,14426
15429,CHEVROLET,Volt,2016,White,1.5,125018.0,220
15432,HYUNDAI,Santa FE,2011,Silver,2.2,166226.0,21395
15434,SSANGYONG,REXTON,2013,Black,2.0,107141.0,32045
15435,HONDA,Insight,2010,Silver,1.3,210758.0,2509
15437,FORD,Fusion,2011,Blue,2.5,325917.0,314
15438,HYUNDAI,Tucson,2012,Grey,2.0,151995.0,24543
15443,LEXUS,CT 200h,2014,Grey,1.8,157000.0,33243
15444,TOYOTA,Prius,2017,White,1.8,47672.0,1882
15446,HONDA,Insight,2009,Red,1.3,65000.0,13799
15447,LEXUS,RX 450,2010,Silver,3.5,186005.0,13328
15448,HYUNDAI,Tucson,2010,White,2.0,138015.0,28241
15449,HYUNDAI,H1,2008,Black,2.5,66558.0,14740
15450,MERCEDES-BENZ,ML 350,2006,Silver,3.5,114000.0,19757
15454,HYUNDAI,H1,2017,Grey,2.5,112523.0,47217
15457,LEXUS,RX 450,2016,White,3.5,27038.0,392
15459,FORD,Fusion,2017,Red,2.0,18839.0,21796
15460,TOYOTA,Prius,2013,White,1.8,114526.0,392
15461,TOYOTA,Camry,2015,Black,2.5,492619.0,1490
15463,TOYOTA,Camry,2014,Black,2.5,73000.0,11917
15464,VOLKSWAGEN,Passat,2016,Black,1.8,50395.0,20385
15465,MERCEDES-BENZ,E 350,2012,Black,3.5,128202.0,4861
15466,HYUNDAI,H1,2016,Grey,2.5,61000.0,42152
15467,LEXUS,CT 200h,2013,Silver,1.8,267015.0,17876
15468,HONDA,FIT,2013,White,1.3,39693.0,13065
15469,HYUNDAI,Santa FE,2017,Silver,2.0,70800.0,52357
15471,HONDA,Civic,2013,White,1.8,170000.0,19378
15472,SUBARU,Forester,2004,Silver,2.0,120000.0,7840
15473,HYUNDAI,Sonata,2017,Orange,2.0,305023.0,13799
15476,KIA,Optima,2015,Black,2.4,107618.0,3920
15478,TOYOTA,Prius C,2012,White,1.5,152000.0,23521
15479,HONDA,Civic,2012,Blue,1.5,75654.0,706
15482,TOYOTA,Prius,2009,White,1.5,147000.0,9408
15483,LEXUS,GX 470,2011,White,4.6,202048.0,392
15485,HYUNDAI,Tucson,2011,Black,2.0,189414.0,18312
15486,BMW,X5,2015,White,3.0,31100.0,90006
15487,HYUNDAI,Sonata,2014,Blue,2.4,127906.0,1568
15489,HYUNDAI,Santa FE,2015,Black,2.0,51651.0,48202
15490,HYUNDAI,Elantra,2012,Grey,1.6,218000.0,13589
15493,HYUNDAI,Sonata,2015,Silver,2.4,135730.0,470
15494,TOYOTA,Camry,2014,Black,2.5,102397.0,784
15495,NISSAN,Juke,2013,Black,1.6,312118.0,7056
15497,CHEVROLET,Orlando,2012,Grey,2.0,160000.0,21940
15498,HONDA,FIT,2011,Green,1.3,123000.0,9095
15499,HONDA,Civic,2001,White,1.5,111111.0,6272
15500,HYUNDAI,Elantra,2013,Grey,1.8,207606.0,9408
15501,NISSAN,Juke,2012,White,1.6,123653.0,1725
15504,CHEVROLET,Volt,2012,Red,1.4,188419.0,627
15506,FORD,Fusion,2016,White,1.5,70566.0,5488
15509,MERCEDES-BENZ,E 350,2013,Grey,3.5,107800.0,3450
15511,HYUNDAI,Tucson,2012,Black,2.4,221126.0,220
15512,BMW,X5,2014,Black,3.0,0.0,8624
15513,LEXUS,GX 460,2013,White,4.6,243467.0,627
15514,TOYOTA,Highlander,2008,White,3.3,334414.0,12544
15515,TOYOTA,Prius,2011,Grey,1.8,155000.0,17562
15516,TOYOTA,Camry,2012,Black,2.5,99000.0,17249
15517,HYUNDAI,Elantra,2014,White,1.6,111232.0,18826
15520,HYUNDAI,Sonata,2015,Orange,2.0,455579.0,9252
15521,KIA,Optima,2014,Silver,2.0,36037.0,16308
15522,BMW,X5,2013,Black,3.0,0.0,784
15523,HYUNDAI,Tucson,2016,Black,2.0,23000.0,30420
15525,FORD,Fusion,2014,White,1.5,68800.0,18817
15527,HONDA,FIT,2014,Grey,1.5,185000.0,16935
15529,HYUNDAI,Elantra,2016,Silver,1.6,32595.0,18817
15532,TOYOTA,Camry,2014,Grey,2.5,115312.0,706
15534,HYUNDAI,Elantra,2017,White,1.6,137929.0,27033
15535,BMW,X5,2011,Black,3.0,332243.0,10349
15539,TOYOTA,Camry,2018,White,2.5,35058.0,18817
15542,HYUNDAI,Elantra,2016,White,2.0,70000.0,27598
15543,BMW,X5,2014,Blue,3.0,141384.0,25716
15544,CHEVROLET,Volt,2012,Blue,1.4,162190.0,4547
15545,HONDA,FIT,2004,Silver,1.3,15200.0,7213
15546,KIA,Optima,2012,White,2.4,92000.0,12231
15547,OPEL,Astra,1995,Blue,1.6,250000.0,5331
15548,HYUNDAI,Sonata,2014,White,2.0,406314.0,10349
15549,TOYOTA,Prius,2010,Golden,1.8,185000.0,17876
15550,MERCEDES-BENZ,E 350,2014,Black,3.5,200179.0,30734
15551,TOYOTA,Aqua,2013,White,1.5,93810.0,22502
15553,CHEVROLET,Cruze,2012,Silver,1.4,95000.0,13172
15554,CHEVROLET,Cruze,2018,Grey,1.4,43658.0,11760
15555,HYUNDAI,Elantra,2014,Silver,1.6,54734.0,24709
15556,KIA,Optima,2012,White,2.0,55521.0,14113
15558,HYUNDAI,Sonata,2015,Grey,2.0,59150.0,42692
15559,HYUNDAI,Sonata,2016,Black,2.0,136500.0,22273
15561,HYUNDAI,Sonata,2012,Red,2.4,259934.0,4077
15562,FORD,Fusion,2015,Red,2.0,148709.0,4704
15563,TOYOTA,Aqua,2012,Black,1.5,121430.0,15530
15565,SSANGYONG,Actyon,2016,White,1.6,28699.0,44166
15566,TOYOTA,Aqua,2013,White,1.3,120000.0,50
15567,HYUNDAI,Santa FE,2010,White,2.0,151000.0,23408
15571,TOYOTA,Prius,2013,Silver,1.8,130000.0,18817
15572,TOYOTA,Highlander,2008,Black,3.3,182024.0,470
15573,SUBARU,Forester,2014,White,2.0,110098.0,314
15575,MERCEDES-BENZ,E 350,2014,Silver,3.5,74000.0,55823
15577,LEXUS,CT 200h,2014,White,1.8,66000.0,29793
15583,FORD,Fusion,2013,Black,2.0,215965.0,157
15584,TOYOTA,Prius,2011,White,1.8,146184.0,392
15585,HYUNDAI,Elantra,2016,White,2.0,161600.0,25089
15587,TOYOTA,Prius,2010,White,1.8,0.0,3293
15588,TOYOTA,Camry,2014,Black,2.5,179381.0,11133
15589,TOYOTA,Camry,2010,Black,2.5,264000.0,19130
15590,HYUNDAI,Elantra,2014,Grey,1.6,71627.0,25591
15592,HYUNDAI,Sonata,2016,Orange,2.0,596900.0,5645
15593,TOYOTA,Prius,2007,Silver,1.5,144000.0,13172
15594,CHEVROLET,Volt,2017,Black,1.5,115658.0,9879
15595,HONDA,FIT,2013,Silver,1.3,120417.0,4936
15596,VOLKSWAGEN,Jetta,2009,White,2.5,130000.0,14113
15597,HYUNDAI,Sonata,2014,Black,2.4,148800.0,18503
15599,TOYOTA,Camry,2012,Black,2.5,12000.0,25089
15600,HYUNDAI,Santa FE,2012,Silver,2.0,174712.0,22843
15601,VOLKSWAGEN,Jetta,2010,Silver,2.5,14400.0,9500
15603,TOYOTA,Camry,2009,Green,2.4,140000.0,10976
15605,HYUNDAI,Tucson,2014,White,2.0,117436.0,34240
15608,HYUNDAI,Genesis,2010,White,2.0,93238.0,15458
15610,TOYOTA,Prius,2014,White,1.8,150000.0,23521
15612,HYUNDAI,Sonata,2011,White,2.0,64666.0,13423
15614,KIA,Optima,2013,Grey,2.0,0.0,12000
15615,FORD,Fusion,2016,Silver,2.0,44445.0,40456
15618,HONDA,FIT,2015,Black,1.5,28792.0,37301
15619,HYUNDAI,H1,2010,Silver,2.5,223603.0,19441
15621,HYUNDAI,Santa FE,2015,Black,2.0,164997.0,33243
15622,TOYOTA,Camry,2018,White,2.5,35058.0,18817
15623,LEXUS,GX 470,2015,Silver,4.6,273493.0,69935
15624,HYUNDAI,Elantra,2010,Silver,1.6,112417.0,14069
15627,TOYOTA,Highlander,2009,Blue,3.3,420550.0,12074
15628,HONDA,FIT,2006,Black,1.3,0.0,30
15630,LEXUS,RX 450,2010,Grey,3.5,317470.0,220
15632,SSANGYONG,REXTON,2013,White,2.0,105924.0,39161
15634,HONDA,FIT,2004,Silver,1.5,124234.0,10036
